Fri Jun 24 11:28:27 +0000 2022,"b'RT @lautarodeIcampo: Es el cumpleaos de l, la persona por la cual me enamor de este deporte. Por el que uno modifica su vida por simplem'",MariianoEliian,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Buenos Aires, Argentina",219,367,,,
 
Fri Jun 24 11:28:28 +0000 2022,b'Simplesmente Lionel Messi',wesleyperon11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,76,257,,,
 
Fri Jun 24 11:28:28 +0000 2022,b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk',YoussefSherifS4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,18,974,,,
 
Fri Jun 24 11:28:28 +0000 2022,b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk',hafid95i,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paris, France",33,434,,,
 
Fri Jun 24 11:28:29 +0000 2022,b'Just look at Griezmann',charleschikezie,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nigeria,616,1102,,,
 
Fri Jun 24 11:28:29 +0000 2022,"b'RT @JuannDis: Llegaron los 35 aos para Lionel Andrs Messi. Ya son 18 aos de carrera profesional desde su debut oficial, en 2004. Dej de'",TotoGonzalezt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Resistencia, Argentina",1220,616,,,
 
Fri Jun 24 11:28:29 +0000 2022,"b'RT @ESPNFC: If you scored 50 goals a season for 15 years straight, you would retire with 750 goals to your name.\n\nLionel Messi has scored 7'",eguvwe_ernest,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,12,112,,,
 
Fri Jun 24 11:28:29 +0000 2022,"b'RT @Boogeyman141: 35 years ago, the world of football received a very great gift. Lionel Andres Messi.\nThe best to ever touch a football, t'",imravitej,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",India,363,267,,,
 
Fri Jun 24 11:28:29 +0000 2022,b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk',RastaMan_17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",En tu mente...,918,718,,,
 
Fri Jun 24 11:28:30 +0000 2022,b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX',AhmedElshikhe8,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,407,376,,,
 
Fri Jun 24 11:28:30 +0000 2022,"b'RT @ESPNFC: If you scored 50 goals a season for 15 years straight, you would retire with 750 goals to your name.\n\nLionel Messi has scored 7'",teacherman_t,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Belfast, Northern Ireland",519,743,,,
 
Fri Jun 24 11:28:30 +0000 2022,"b'RT @ChampionsLeague:  Happy birthday, Lionel Messi!\n\n#HBD | #UCL https://t.co/BLcWfzUH4B'",Alifeat2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,15,145,,,
 
Fri Jun 24 11:28:30 +0000 2022,b'RT @footbalmesi: Lionel Messi 18/19:\n\n- Most goals in Europe\n- Most goals in UCL\n- Most MOTM awards\n- Most assists in La Liga\n- Most G/A co',Ivar__trx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kattegat,1570,555,,,
 
Fri Jun 24 11:28:31 +0000 2022,b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX',badru_yahya,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,22,560,,,
 
Fri Jun 24 11:28:31 +0000 2022,b'RT @ArobaseGiovanny: Joyeux anniversaire Lionel Messi\n\nPour une grande rivalit il faut deux grandes lgendes\n\n35 ans mais ternel https://',Pogbaaaaa6,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mantes-la-Ville, France",577,210,,,
 
Fri Jun 24 11:28:31 +0000 2022,b'RT @MisterCalvoChip:  974 Partidos\n 769 Goles\n 331 Asistencias\n 7 Balones de Oro\n 40 Titulos\nFeliz Cumpleaos Lionel Messi #35  http',GuilleMedina,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Margate, FL",270,396,,,
 
Fri Jun 24 11:28:32 +0000 2022,b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX',A_Geroux,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,47,163,,,
 
Fri Jun 24 11:28:33 +0000 2022,b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\n\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF',kwuo14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ghana,660,3750,,,
 
Fri Jun 24 11:28:34 +0000 2022,"b""RT @59748messiani: yi ki dodun Lionel Messi.\n\n 974 Ma \n 769 Gol\n 331 Asist\n\n 7 Ballon d'Or \n 6 Altn ayakkab \n 40 Kupa \n\nBir n""",Yunusdaal13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fenerbahçe,265,326,,,
 
Fri Jun 24 11:28:34 +0000 2022,b'',lodyaquin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lauderdale Lakes, FL",469,776,,,
 
Fri Jun 24 11:28:35 +0000 2022,"b""RT @lnstantFoot: Joyeux anniversaire au meilleur joueur de l'histoire du football : Lionel Messi fte aujourd'hui ses 35 ans !  https:/""",BaderMaftah,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marocain ✨,785,643,,,
 
Fri Jun 24 11:28:35 +0000 2022,b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX',Alanvickyturere,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,25,65,,,
 
Fri Jun 24 11:28:35 +0000 2022,"b'RT @PMar7inezz: Usain Bolt:\n\n ""Cristiano Ronaldo es mejor que Lionel Messi y eso no es un secreto para nadie. Ha ganado todo donde ha jugad'",diemax_msm,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alicante, Comunidad Valenciana",9,94,,,
 
Fri Jun 24 11:28:35 +0000 2022,"b'RT @TeamLeoM: Un 24 de Junio de 1987 naca Lionel Andrs Messi, el resto es historia. Como pasa el tiempo. Sobran las palabras. El hombre r'",Prisoibarrola10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Segurola y Habana,84,106,,,
 
Fri Jun 24 11:28:35 +0000 2022,b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk',lacunzapablo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Argentina,47,403,,,
 
Fri Jun 24 11:28:36 +0000 2022,"b'RT @argentidata:  Feliz cumpleaos, Lionel Messi. Estaremos agradecidos eternamente. \n\nhttps://t.co/SRo3PJpTqk'",macaavivas,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,224,216,,,
 
Fri Jun 24 11:28:36 +0000 2022,b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\n\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF',KylePhenom,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Benin-City, Nigeria",456,442,,,
 
Fri Jun 24 11:28:36 +0000 2022,b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk',Hernandez32445,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,131,281,,,
 
Fri Jun 24 11:28:36 +0000 2022,"b""RT @ESPNFC: Lionel Messi turns 35 today.\n\nThe man was born to win Ballon d'Ors  https://t.co/UeYnWRCnr1""",jumbez_jack,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nairobi ,111,164,,,
 
Fri Jun 24 11:28:37 +0000 2022,"b'RT @AtaqueFutbolero: Es el cumpleaos de un tipo que juega al ftbol, pero en Twitter pareciera que es Ao Nuevo.\n\nTodos dedicndole palabr'",Henry_Si19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,258,1989,,,
 
Fri Jun 24 11:28:37 +0000 2022,"b""RT @ESPNFC: Lionel Messi turns 35 today.\n\nThe man was born to win Ballon d'Ors  https://t.co/UeYnWRCnr1""",VianneyAkan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Entebbe, Uganda",18339,18017,,,
 
Fri Jun 24 11:28:38 +0000 2022,"b'RT @KratosCule: El 24 de junio debera ser declarado da mundial del ftbol en honor al mejor jugador en la historia del deporte, Lionel An'",Jogru2003,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,71,82,,,
 
